['05/2018',0.52,0.4,744039511,355090493,1536886650,3015123620,547016.50,2.748338802,270723358.6,129201862.9,559205673.3,1097071299,199035.32]
['06/2018',0.52,1.26,752524350,358080184,1576041126,3015550512,580697.80,2.78296787,270403535,128668457.8,566316680.4,1083573599,208661.34]
['07/2018',0.54,0.33,759125383,363565694,1571790641,3043139386,583054.80,2.792151664,271878276.8,130209866,562931684.9,1089890433,208819.17]
['08/2018',0.57,-0.09,767980281,364099050,1588987500,3084434879,582756.70,2.789638728,275297397.2,130518352.2,569603326.8,1105675387,208900.42]
['09/2018',0.47,0.48,779246716,373223537,1617872576,3108010448,556776.60,2.803028994,278001661,133150080.8,577187242.7,1108804245,198633.91]
['10/2018',0.54,0.45,779696012,368955636,1616417923,3157872605,591983.90,2.815642624,276915829.2,131037807.4,574084903.1,1121545958,210248.24]
['11/2018',0.49,-0.21,783382482,369275906,1607881061,3175607689,593926.90,2.809729775,278810613.4,131427552,572254697,1130218186,211382.21]
['12/2018',0.49,0.15,800889430,403197275,1640179973,3274480487,603155.20,2.813944369,284614521.4,143285446.4,582875763.6,1163662126,214345.10]
['01/2019',0.54,0.32,792574332,383047405,1617479795,3247655001,578452.60,2.822948991,280761124.1,135690515.9,572975211.4,1150447639,204910.75]
['02/2019',0.49,0.43,791418686,373655326,1621544780,3258660302,567984.50,2.835087672,279151397.6,131796744.7,571955779.7,1149403715,200341.07]
['03/2019',0.47,0.75,796364767,375135896,1653175807,3282414611,579172.60,2.85635083,278804955.9,131333970.6,578771973.6,1149163673,202766.62]
['04/2019',0.52,0.57,796502550,377238871,1665393746,3282271018,592916.00,2.872632029,277272738.7,131321682.4,579744892.1,1142600578,206401.65]
['05/2019',0.54,0.13,798870075,371317822,1687819284,3337559480,604607.40,2.876366451,277735847.9,129092668.9,586788683.8,1160338760,210198.32]
['06/2019',0.47,0.01,804274578,373804135,1701379397,3376142593,598283.00,2.876654088,279586823.3,129944068.2,591443859.8,1173635234,207978.78]
['07/2019',0.57,0.19,805719122,376780611,1709153460,3423766466,627049.70,2.88211973,279557824.6,130730381.2,593019589.7,1187933461,217565.46]
['08/2019',0.5,0.11,810065572,374565903,1724028506,3448148885,616157.60,2.885290062,280757065.9,129819149.9,597523461.7,1195078765,213551.35]
['09/2019',0.46,-0.04,821615885,383352236,1745635615,3499742010,614187.90,2.884135946,284874187.8,132917533.4,605254276.4,1213445578,212953.87]
['10/2019',0.48,0.1,824232326,385908524,1759998312,3522339930,641340.10,2.887020082,285495875.5,133670190.4,609624547.8,1220060765,222146.05]
['11/2019',0.38,0.51,829347597,391760160,1771104190,3514903423,634826.20,2.901743884,285810061.1,135008524.4,610358550.1,1211307256,218774.03]
['12/2019',0.37,1.15,849177209,433418158,1802523450,3513685847,646343.10,2.935113939,289316608,147666553,614123842.3,1197120766,220210.57]
['01/2020',0.38,0.21,839337057,408454118,1788168911,3534153734,617747.20,2.941277678,285364779.8,138869621.5,607956509.6,1201570923,210026.82]
['02/2020',0.29,0.25,838021934,408932481,1795106006,3562698312,609810.80,2.948630873,284207135.5,138685545.5,608793058.1,1208255108,206811.51]
['03/2020',0.34,0.07,852637621,416408470,1921041039,3457156260,616335.30,2.950694914,288961633,141122170.2,651046988.9,1171641380,208878.02]
['04/2020',0.28,-0.31,885468205,448853614,2036114267,3427722289,555387.40,2.94154776,301021189.3,152590965.9,692191469.7,1165278475,188807.88]
['05/2020',0.24,-0.38,924827549,484120149,2110427339,3449041744,561628.40,2.930369878,315600960.8,165207864.2,720191452.5,1176998770,191657.85]
['06/2020',0.21,0.26,947378241,514451009,2152172786,3541699151,591612.00,2.93798884,322458080.2,175103118.8,732532662,1205484208,201366.32]
['07/2020',0.19,0.36,977466462,533014391,2194534425,3633486220,629925.10,2.9485656,331505753.9,180770741.9,744271867.3,1232289429,213637.81]
['08/2020',0.16,0.24,990591708,546062801,2201654740,3713126708,625222.80,2.955642157,335152787.5,184752677.1,744898950.1,1256284256,211535.35]
['09/2020',0.16,0.64,1005463543,565746786,2251228649,3698740524,636587.40,2.974558267,338021128.7,190195227.4,756827887.3,1243458756,214010.73]
['10/2020',0.16,0.86,1014119378,579454938,2288444094,3684574463,659383.40,3.000139468,338024078.1,193142666.9,762779236.8,1228134392,219784.25]
['11/2020',0.15,0.89,1017162668,584084142,2297410408,3694893970,662205.10,3.02684071,336047637,192968245.8,759012656.6,1220709751,218777.65]
['12/2020',0.16,1.35,1039907276,619777029,2317206341,3812713248,681911.70,3.067703059,338985637.1,202032927.3,755355487.9,1242856031,222287.39]
['01/2021',0.15,0.25,1022552380,592242390,2272620240,3871123960,651778.20,3.075372317,332497101.1,192575834.4,738974018.7,1258749693,211934.73]
['02/2021',0.13,0.86,1018960953,581066612,2276603180,3904392649,672534.50,3.101820519,328504162.9,187330829.9,733957095.9,1258742286,216819.28]
['03/2021',0.2,0.93,1017187118,578967966,2325101459,3894127616,723710.00,3.13066745,324910625.1,184934355.2,742685544.4,1243864984,231167.96]
['04/2021',0.21,0.31,1022884982,582626374,2319831225,3956600494,696137.30,3.140372519,325720906,185527790.3,738712115,1259914380,221673.48]
['05/2021',0.27,0.83,1025122529,581369652,2331549245,4020629684,688826.20,3.166437611,323746321.6,183603697.1,736331970.4,1269764378,217539.80]
['06/2021',0.31,0.53,1033697979,593935225,2388116258,4041000236,693196.20,3.18321973,324733467,186583169.1,750220362,1269469461,217765.74]
['07/2021',0.36,0.96,1040582002,625208029,2429553684,4078431358,720941.70,3.213778639,323787702.5,194539854.5,755980407.1,1269045512,224328.36]
